TPR,FPR,Thresholds
0.0,0.0,inf
0.00027442371020856203,0.0,5.5809393638682705
0.0013721185510428102,0.0,3.46576282124825
0.0013721185510428102,0.00028555111364934324,3.380003410398167
0.0021953896816684962,0.00028555111364934324,3.3453492389413295
0.0021953896816684962,0.0005711022272986865,3.290682632254544
0.0043907793633369925,0.0005711022272986865,3.191416693112255
0.0043907793633369925,0.0008566533409480297,3.176428796115202
0.0216794731064764,0.0008566533409480297,2.6260667346457667
0.0216794731064764,0.001142204454597373,2.620913827833191
0.02332601536772777,0.001142204454597373,2.5743157935020218
0.02332601536772777,0.0014277555682467161,2.545456890707245
0.02607025246981339,0.0014277555682467161,2.506389438711553
0.02607025246981339,0.0017133066818960593,2.50230306996256
0.033754116355653126,0.0017133066818960593,2.4129865078709063
0.033754116355653126,0.0019988577955454027,2.405427151514775
0.03924259055982437,0.0019988577955454027,2.3621231915337675
0.03924259055982437,0.002284408909194746,2.360744523047695
0.04006586169045005,0.002284408909194746,2.350195336836342
0.04006586169045005,0.002569960022844089,2.3480044850736985
0.04253567508232711,0.002569960022844089,2.323952410791122
0.04253567508232711,0.0028555111364934323,2.32328038177315
0.050219538968166846,0.0028555111364934323,2.261002121728994
0.050219538968166846,0.0031410622501427754,2.257235412758775
0.05296377607025247,0.0031410622501427754,2.2430091225827766
0.05296377607025247,0.0034266133637921186,2.241293782687751
0.05406147091108672,0.0034266133637921186,2.233086192227065
0.05406147091108672,0.0037121644774414622,2.2307111605865777
0.05598243688254665,0.0037121644774414622,2.223307372129804
0.05598243688254665,0.003997715591090805,2.222736798916194
0.057354555433589464,0.003997715591090805,2.2187423684593295
0.057354555433589464,0.004568817818389492,2.2146646249664337
0.05817782656421515,0.004568817818389492,2.2058065862341207
0.05817782656421515,0.0048543689320388345,2.2056987332611397
0.05900109769484083,0.0048543689320388345,2.202599172070012
0.05900109769484083,0.005139920045688178,2.2019452518969023
0.06229418221734358,0.005139920045688178,2.177500828276735
0.06229418221734358,0.005425471159337522,2.1767851212536224
0.0628430296377607,0.005425471159337522,2.1729242462823186
0.0628430296377607,0.0057110222729868645,2.1724614203724233
0.06339187705817782,0.0057110222729868645,2.16585548427654
0.06339187705817782,0.005996573386636208,2.1626988790194854
0.06476399560922064,0.005996573386636208,2.151789038298537
0.06476399560922064,0.006282124500285551,2.151179236619121
0.06531284302963776,0.006282124500285551,2.1506455737982364
0.06531284302963776,0.0065676756139348945,2.1491136101373702
0.06558726673984633,0.0065676756139348945,2.1474098397748924
0.06558726673984633,0.006853226727584237,2.147334448960782
0.066410537870472,0.006853226727584237,2.1425226055815436
0.066410537870472,0.007138777841233581,2.1378905486956437
0.06750823271130625,0.007138777841233581,2.13601859658059
0.06750823271130625,0.007709880068532267,2.1333460714205263
0.07574094401756312,0.007709880068532267,2.086296029133495
0.07574094401756312,0.00799543118218161,2.0860069608643905
0.07683863885839737,0.00799543118218161,2.0823605405775867
0.07683863885839737,0.008280982295830954,2.081853424399955
0.08068057080131723,0.008280982295830954,2.0636111920820723
0.08068057080131723,0.008566533409480296,2.0576975837154294
0.08260153677277716,0.008566533409480296,2.0427571431508063
0.08260153677277716,0.00885208452312964,2.0403281661890382
0.08342480790340286,0.00885208452312964,2.035490616150475
0.08342480790340286,0.009137635636778984,2.0351147079490115
0.0853457738748628,0.009137635636778984,2.020598486440672
0.0853457738748628,0.009708737864077669,2.0178290717711964
0.08754116355653128,0.009708737864077669,2.0101314315123053
0.08754116355653128,0.009994288977727013,2.0085593881512467
0.08836443468715698,0.009994288977727013,2.004645268633493
0.08836443468715698,0.010279840091376356,2.000776030184377
0.08973655323819978,0.010279840091376356,1.9932934059796101
0.08973655323819978,0.0105653912050257,1.9917473853505852
0.09165751920965971,0.0105653912050257,1.9840133890572111
0.09165751920965971,0.010850942318675044,1.981716060114347
0.0946761800219539,0.010850942318675044,1.9661598348983989
0.0946761800219539,0.011136493432324385,1.96612327933032
0.09687156970362239,0.011136493432324385,1.9558720765636763
0.09687156970362239,0.011422044545973729,1.955058322565452
0.09879253567508232,0.011422044545973729,1.946375624524754
0.09879253567508232,0.011707595659623073,1.9413620423621605
0.09961580680570802,0.011707595659623073,1.938902787519645
0.09961580680570802,0.012278697886921758,1.934848036688776
0.10290889132821075,0.012278697886921758,1.922110132355278
0.10290889132821075,0.012564249000571102,1.9216438634891106
0.10592755214050494,0.012564249000571102,1.9064532808858596
0.10592755214050494,0.012849800114220445,1.9063261946668801
0.10784851811196487,0.012849800114220445,1.890752192115642
0.10784851811196487,0.013135351227869789,1.8906812695024275
0.10949506037321624,0.013135351227869789,1.880610773961725
0.10949506037321624,0.013420902341519133,1.878768563052576
0.11333699231613611,0.013420902341519133,1.8669263965189054
0.11333699231613611,0.013706453455168474,1.866590294845704
0.11882546652030736,0.013706453455168474,1.8401497325170981
0.11882546652030736,0.013992004568817818,1.8395831479643656
0.12294182217343579,0.013992004568817818,1.826423607229626
0.12294182217343579,0.014277555682467162,1.8228302402316972
0.12349066959385291,0.014277555682467162,1.8165873605143905
0.12349066959385291,0.014848657909765849,1.8149253907867948
0.12486278814489572,0.014848657909765849,1.8080304846499349
0.12486278814489572,0.015419760137064534,1.807551955876421
0.12623490669593854,0.015419760137064534,1.8008902675081504
0.12623490669593854,0.015705311250713876,1.8008704791059646
0.12843029637760703,0.015705311250713876,1.7948619882316061
0.12843029637760703,0.01599086236436322,1.7947346071115702
0.13172338090010977,0.01599086236436322,1.7829200896472985
0.13172338090010977,0.016276413478012564,1.782417923434488
0.132821075740944,0.016276413478012564,1.7795710216720726
0.132821075740944,0.01656196459166191,1.7790157670025808
0.13419319429198684,0.01656196459166191,1.7766241855374119
0.13419319429198684,0.01684751570531125,1.7764382117393815
0.13748627881448958,0.01684751570531125,1.7707671026063736
0.13748627881448958,0.017133066818960593,1.7696285897448691
0.13995609220636662,0.017133066818960593,1.760021030534406
0.13995609220636662,0.017418617932609938,1.7586504714912399
0.14050493962678376,0.017418617932609938,1.7574593145879487
0.14050493962678376,0.01770416904625928,1.7564319957789076
0.1437980241492865,0.01770416904625928,1.7393120438123904
0.1437980241492865,0.017989720159908625,1.7392338068309392
0.1446212952799122,0.017989720159908625,1.73598075604294
0.1446212952799122,0.018275271273557967,1.7352332689787697
0.14763995609220637,0.018275271273557967,1.7235549182243954
0.14763995609220637,0.01856082238720731,1.7224363352472365
0.14791437980241492,0.01856082238720731,1.7222893259724292
0.14791437980241492,0.018846373500856654,1.721434735093337
0.14818880351262348,0.018846373500856654,1.7190216083640522
0.14818880351262348,0.019131924614505996,1.7189405188034466
0.14846322722283206,0.019131924614505996,1.7186312905340404
0.14846322722283206,0.019703026841804683,1.7166060185150356
0.1517563117453348,0.019703026841804683,1.70446210788568
0.1517563117453348,0.02027412906910337,1.7041268662555613
0.15203073545554335,0.02027412906910337,1.703580006031162
0.15203073545554335,0.020559680182752713,1.702299708040928
0.15422612513721184,0.020559680182752713,1.6928102287616318
0.15422612513721184,0.020845231296402054,1.6921925133100004
0.15450054884742043,0.020845231296402054,1.6910977741647224
0.15450054884742043,0.0211307824100514,1.69105056187586
0.1553238199780461,0.0211307824100514,1.6883858019663793
0.1553238199780461,0.02141633352370074,1.6877341424403307
0.15614709110867178,0.02141633352370074,1.6866785711439247
0.15614709110867178,0.021701884637350087,1.6865739463663707
0.1619099890230516,0.021701884637350087,1.667731769321229
0.1619099890230516,0.02198743575099943,1.6676578678523788
0.16657519209659716,0.02198743575099943,1.6518804221337426
0.16657519209659716,0.02227298686464877,1.6514804392691296
0.1682217343578485,0.02227298686464877,1.6481939051568133
0.1682217343578485,0.022844089091947458,1.646636086176544
0.17151481888035125,0.022844089091947458,1.63848172816902
0.17151481888035125,0.023129640205596803,1.6376767303473045
0.1786498353457739,0.023129640205596803,1.6201800137937339
0.1786498353457739,0.023700742432895487,1.6199392998837523
0.18166849615806804,0.023700742432895487,1.6120918811467166
0.18166849615806804,0.023986293546544833,1.6115521433780133
0.1863336992316136,0.023986293546544833,1.59955672899521
0.1863336992316136,0.024271844660194174,1.599282453046764
0.1871569703622393,0.024271844660194174,1.5958336243627314
0.1871569703622393,0.024557395773843516,1.595095100377938
0.1907244785949506,0.024557395773843516,1.5874662671641675
0.1907244785949506,0.02484294688749286,1.5859470555429624
0.19319429198682767,0.02484294688749286,1.578832580494584
0.19319429198682767,0.025128498001142203,1.5787271671592178
0.19346871569703622,0.025128498001142203,1.5786205882744386
0.19346871569703622,0.02541404911479155,1.5785400749126277
0.1956641053787047,0.02541404911479155,1.5751777433577525
0.1956641053787047,0.025985151342090233,1.5725309870879256
0.19621295279912185,0.025985151342090233,1.5709508034676092
0.19621295279912185,0.02655625356938892,1.5697219019880042
0.1964873765093304,0.02655625356938892,1.569354450397981
0.1964873765093304,0.026841804683038265,1.5660084909164813
0.20032930845225028,0.026841804683038265,1.5488835902687
0.20032930845225028,0.027127355796687607,1.5479244015971216
0.20087815587266739,0.027127355796687607,1.546880710513405
0.20087815587266739,0.02741290691033695,1.5451789448170847
0.20170142700329308,0.02741290691033695,1.5417461148962663
0.20170142700329308,0.027698458023986294,1.5411887006360445
0.203622392974753,0.027698458023986294,1.5374159769877678
0.203622392974753,0.02826956025128498,1.5364460139176468
0.20417124039517015,0.02826956025128498,1.533486869698052
0.20417124039517015,0.028555111364934323,1.5334789634397994
0.20773874862788144,0.028555111364934323,1.5227169971167986
0.20773874862788144,0.028840662478583665,1.5226860592903306
0.20965971459934138,0.028840662478583665,1.5170538947078358
0.20965971459934138,0.02912621359223301,1.5163886566692162
0.21075740944017562,0.02912621359223301,1.5115689044831297
0.21075740944017562,0.029411764705882353,1.5111816005651317
0.21103183315038418,0.029411764705882353,1.5100877736865
0.21103183315038418,0.029697315819531698,1.5100352935992023
0.21130625686059276,0.029697315819531698,1.5092043862960505
0.21130625686059276,0.02998286693318104,1.5079105878512113
0.21432491767288694,0.02998286693318104,1.5017086328383702
0.21432491767288694,0.030553969160479727,1.4997650708427486
0.21569703622392974,0.030553969160479727,1.496270107723167
0.21569703622392974,0.03083952027412907,1.4961067291949057
0.21652030735455544,0.03083952027412907,1.4949025431325456
0.21652030735455544,0.03112507138777841,1.4939715591705132
0.22283205268935236,0.03112507138777841,1.4789265846667876
0.22283205268935236,0.03141062250142775,1.4788402898135555
0.2231064763995609,0.03141062250142775,1.4749223697513485
0.2231064763995609,0.0316961736150771,1.474366290367832
0.2239297475301866,0.0316961736150771,1.4727398180943665
0.2239297475301866,0.032267275842375785,1.4713002906935686
0.2247530186608123,0.032267275842375785,1.4696295912349415
0.2247530186608123,0.03255282695602513,1.4685505875330465
0.22749725576289792,0.03255282695602513,1.4628599132810074
0.22749725576289792,0.03283837806967447,1.461580461357577
0.22804610318331503,0.03283837806967447,1.4611708438299085
0.22804610318331503,0.03312392918332382,1.460594533079948
0.2296926454445664,0.03312392918332382,1.4549899500576298
0.2296926454445664,0.0336950314106225,1.4536788808093972
0.2318880351262349,0.0336950314106225,1.449141937688719
0.2318880351262349,0.034266133637921185,1.4487291723322648
0.23243688254665204,0.034266133637921185,1.4471629722618922
0.23243688254665204,0.034551684751570534,1.4469133178751703
0.23380900109769484,0.034551684751570534,1.4440947259329417
0.23380900109769484,0.034837235865219876,1.443912616679307
0.23463227222832053,0.034837235865219876,1.4408903096394516
0.23463227222832053,0.03540833809251856,1.4401588270344317
0.23765093304061471,0.03540833809251856,1.4346068797341534
0.23765093304061471,0.0356938892061679,1.4343355607245052
0.23792535675082327,0.0356938892061679,1.4337985866490144
0.23792535675082327,0.03626499143346659,1.433295438686143
0.23902305159165751,0.03626499143346659,1.4287932965249774
0.23902305159165751,0.036550542547115934,1.4285527368817454
0.24396267837541163,0.036550542547115934,1.4184393239591586
0.24396267837541163,0.036836093660765276,1.4178104654639185
0.24588364434687157,0.036836093660765276,1.4152952595057886
0.24588364434687157,0.03712164477441462,1.4150611959620598
0.24835345773874862,0.03712164477441462,1.41158897853098
0.24835345773874862,0.03740719588806397,1.4113493765576524
0.2491767288693743,0.03740719588806397,1.4089921023882315
0.2491767288693743,0.03769274700171331,1.4089745334496302
0.24972557628979145,0.03769274700171331,1.4084378808127387
0.24972557628979145,0.03797829811536265,1.4084111685063976
0.2505488474204171,0.03797829811536265,1.406741529654559
0.2505488474204171,0.038834951456310676,1.4054673517891698
0.2510976948408343,0.038834951456310676,1.4049053863310952
0.2510976948408343,0.03940605368360937,1.4019220324391173
0.25466520307354557,0.03940605368360937,1.3940011200846112
0.25466520307354557,0.04026270702455739,1.391821663884978
0.25713501646542264,0.04026270702455739,1.3822819824485006
0.25713501646542264,0.04083380925185608,1.381836529759955
0.2579582875960483,0.04083380925185608,1.3799382425127782
0.2579582875960483,0.041119360365505425,1.3797550889461727
0.25850713501646544,0.041119360365505425,1.3773395756348001
0.25850713501646544,0.04140491147915477,1.3769945330048572
0.25933040614709113,0.04140491147915477,1.3734563064503293
0.25933040614709113,0.04169046259280411,1.3725102217231202
0.26042810098792535,0.04169046259280411,1.3698608059536068
0.26042810098792535,0.04197601370645346,1.3697675421825448
0.26207464324917673,0.04197601370645346,1.3674393971298962
0.26207464324917673,0.0422615648201028,1.367146515550813
0.2637211855104281,0.0422615648201028,1.362012221157331
0.2637211855104281,0.04254711593375214,1.3612852420071084
0.2664654226125137,0.04254711593375214,1.35386189889702
0.2664654226125137,0.04283266704740148,1.3529683879781234
0.2692096597145993,0.04283266704740148,1.3461970818739453
0.2692096597145993,0.043118218161050825,1.3459033307369783
0.2697585071350165,0.043118218161050825,1.3433795402069448
0.2697585071350165,0.043403769274700174,1.3425304148322452
0.270032930845225,0.043403769274700174,1.3424699535384363
0.270032930845225,0.043689320388349516,1.3420122472595823
0.27360043907793635,0.043689320388349516,1.3331139852220792
0.27360043907793635,0.04397487150199886,1.332228441049119
0.27414928649835346,0.04397487150199886,1.3308992200344527
0.27414928649835346,0.0442604226156482,1.330611142693748
0.27469813391877057,0.0442604226156482,1.3293970162626125
0.27469813391877057,0.04454597372929754,1.3286694502910936
0.27661909989023054,0.04454597372929754,1.3214538117690167
0.27661909989023054,0.04483152484294689,1.3209155922965243
0.27716794731064764,0.04483152484294689,1.320501838141299
0.27716794731064764,0.04511707595659623,1.3203483065541428
0.27799121844127334,0.04511707595659623,1.319224883069736
0.27799121844127334,0.045402627070245574,1.318696334203067
0.2815587266739846,0.045402627070245574,1.3130869333202468
0.2815587266739846,0.045688178183894916,1.3124568170258464
0.28210757409440174,0.045688178183894916,1.3121338291848157
0.28210757409440174,0.04597372929754426,1.3121065492411181
0.2837541163556531,0.04597372929754426,1.3077675136959164
0.2837541163556531,0.04625928041119361,1.3068614122149202
0.2840285400658617,0.04625928041119361,1.3065379959742311
0.2840285400658617,0.04654483152484295,1.3063533992443872
0.2859495060373216,0.04654483152484295,1.3047766390364466
0.2859495060373216,0.04683038263849229,1.3044067272991768
0.2867727771679473,0.04683038263849229,1.3032299059742123
0.2867727771679473,0.04711593375214163,1.3029666103578967
0.2889681668496158,0.04711593375214163,1.2996911309752497
0.2889681668496158,0.047401484865790974,1.2996381439998672
0.2906147091108672,0.047401484865790974,1.2956321995822855
0.2906147091108672,0.04768703597944032,1.295146362186488
0.29171240395170145,0.04768703597944032,1.2932235149182179
0.29171240395170145,0.047972587093089665,1.2927510877569457
0.29445664105378705,0.047972587093089665,1.288092912636228
0.29445664105378705,0.04825813820673901,1.2874456999052535
0.29473106476399563,0.04825813820673901,1.2865506014269374
0.29473106476399563,0.04911479154768703,1.2848219114359722
0.2955543358946213,0.04911479154768703,1.2844052989026256
0.2955543358946213,0.04940034266133638,1.284093248346876
0.29720087815587265,0.04940034266133638,1.2793282796789123
0.29720087815587265,0.04968589377498572,1.279182073245819
0.29884742041712403,0.04968589377498572,1.2749403744587975
0.29884742041712403,0.049971444888635065,1.2746553167661683
0.30159165751920963,0.049971444888635065,1.2703104508183076
0.30159165751920963,0.05025699600228441,1.270043566901107
0.3018660812294182,0.05025699600228441,1.2700329743500876
0.3018660812294182,0.0508280982295831,1.269381292083468
0.3021405049396268,0.0508280982295831,1.2690639928201242
0.3021405049396268,0.05111364934323244,1.267746685769801
0.303238199780461,0.05111364934323244,1.2664551440267384
0.303238199780461,0.05139920045688178,1.2663857098564686
0.3035126234906696,0.05139920045688178,1.2656624719100538
0.3035126234906696,0.05168475157053112,1.2645044016074827
0.3040614709110867,0.05168475157053112,1.2617353515198844
0.3040614709110867,0.051970302684180465,1.2615966108122196
0.3043358946212953,0.051970302684180465,1.2609084630037313
0.3043358946212953,0.052541404911479156,1.2602569578465792
0.3046103183315038,0.052541404911479156,1.2599101146688503
0.3046103183315038,0.0528269560251285,1.2597101516127795
0.3057080131723381,0.0528269560251285,1.2563518585912983
0.3057080131723381,0.05368360936607653,1.2549656683715311
0.3062568605927552,0.05368360936607653,1.2540706359153833
0.3062568605927552,0.05396916047972587,1.253997857184218
0.3065312843029638,0.05396916047972587,1.2535315839966723
0.3065312843029638,0.054254711593375214,1.2523090436695632
0.30680570801317236,0.054254711593375214,1.2516586682993938
0.30680570801317236,0.054540262707024556,1.2512155638505609
0.3084522502744237,0.054540262707024556,1.2473075371348339
0.3084522502744237,0.0548258138206739,1.247301516829587
0.30872667398463227,0.0548258138206739,1.2466277878314516
0.30872667398463227,0.05511136493432325,1.2458827662671697
0.3092755214050494,0.05511136493432325,1.2447743278738541
0.3092755214050494,0.05539691604797259,1.2447412250996222
0.31092206366630076,0.05539691604797259,1.241602885024579
0.31092206366630076,0.05568246716162193,1.2415443649136033
0.31147091108671787,0.05568246716162193,1.2401261591328223
0.31147091108671787,0.05596801827527127,1.2391143407218488
0.31339187705817784,0.05596801827527127,1.2358625976833661
0.31339187705817784,0.056253569388920614,1.23528843647977
0.31476399560922064,0.056253569388920614,1.233082085771476
0.31476399560922064,0.05653912050256996,1.232345925925223
0.3150384193194292,0.05653912050256996,1.2319734310528168
0.3150384193194292,0.05711022272986865,1.2314367617375697
0.31668496158068055,0.05711022272986865,1.2254500248746665
0.31668496158068055,0.05739577384351799,1.2248183174937852
0.3172338090010977,0.05739577384351799,1.2233147575709595
0.3172338090010977,0.05768132495716733,1.222731050959361
0.31833150384193193,0.05768132495716733,1.2198034499691104
0.31833150384193193,0.05796687607081668,1.2189494399752558
0.3186059275521405,0.05796687607081668,1.218688229895385
0.3186059275521405,0.05825242718446602,1.2186487686980667
0.3216245883644347,0.05825242718446602,1.2154603194994713
0.3216245883644347,0.05853797829811536,1.2151610657313103
0.3224478594950604,0.05853797829811536,1.2131029060646696
0.3224478594950604,0.058823529411764705,1.2129438835376571
0.3243688254665203,0.058823529411764705,1.2069260888472806
0.3243688254665203,0.05910908052541405,1.2060607047823535
0.3257409440175631,0.05910908052541405,1.2046828230077695
0.3257409440175631,0.05968018275271274,1.203181878791179
0.32628979143798026,0.05968018275271274,1.202695170299868
0.32628979143798026,0.05996573386636208,1.199621006259733
0.32711306256860595,0.05996573386636208,1.1978458717762919
0.32711306256860595,0.06053683609366076,1.1970745196029628
0.3287596048298573,0.06053683609366076,1.1949247814312287
0.3287596048298573,0.06167904054825814,1.1928330243877225
